"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liechtenstein","LIE","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2809982299805","37.4749984741211","40.5620002746582","40.007999420166","38.890998840332","42.8009986877441","39.8940010070801","37.6129989624023","37.7809982299805","38.3269996643066","38.4889984130859","39.7490005493164","40.3040008544922","40.6549987792969","40.7949981689453","41.1279983520508","41.6780014038086","41.9519996643066","42.3460006713867","45.0859985351563","44.6220016479492","44.2220001220703","45.1910018920898","46.3689994812012","47.2270011901855","47.7459983825684","46.5620002746582","46.523998260498","46.4739990234375","46.3339996337891",
"Lower middle income","LMC","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2842546416106","27.5742923122062","27.9409926249743","28.2755872373671","28.6665664377474","29.1675911927","29.4156776956515","29.6874836027224","29.9474735062507","30.2502368089097","30.6449166145095","31.1610266812332","31.7184893213092","31.9947119904265","32.4423355231617","32.8522947397682","32.9758764396717","33.0618920237059","33.3667012100044","33.4968394872721","33.8934265843086","34.4456136236806","34.8250471011567","35.2454668817813","35.8144966012139","36.1258478223504","36.5273196510585","36.9532551557993","37.2257840917167","37.4643996953086",
"Low & middle income","LMY","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9144158387347","27.3247312196143","28.062943150041","28.8599373049363","29.7719627707999","30.4968417990961","30.9501079048856","31.2310008566221","31.3465437714334","31.7136636798273","32.1326201334013","32.6030358553035","33.0004878523711","33.6551058092205","34.0905190568377","34.6030485355926","34.8090114597279","35.1339045928878","35.6160302837559","35.9005874978625","36.3953085618197","36.7098029603861","37.5486046401068","38.3422125923952","39.1092755459912","39.6873340354079","40.3316900225571","40.796984545926","41.1639095444089","41.4841302894613",
"Lesotho","LSO","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1959991455078","30.8490009307861","31.4009990692139","31.863000869751","32.2770004272461","32.359001159668","32.3650016784668","32.1040000915527","31.9519996643066","31.9379997253418","32.2140007019043","32.6559982299805","32.9609985351563","33.3689994812012","33.7089996337891","34.0279998779297","34.2179985046387","34.3569984436035","34.523998260498","34.742000579834","34.9790000915527","34.890998840332","35.2869987487793","35.5849990844727","35.7150001525879","35.9280014038086","36.1689987182617","36.4420013427734","36.6679992675781","36.9300003051758",
"Late-demographic dividend","LTE","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3845386079747","24.9370864582186","25.9923980041804","27.2548172426815","28.6667201327065","29.6000502109574","30.1598779042781","30.4932415131089","30.59706145032","31.0501978637323","31.4676702785584","32.1567706715999","32.6831395620242","33.5879208458121","34.2154158320263","34.79967749811","35.1015875681072","35.6173409140386","36.3716004572702","36.7711203939305","37.5059387182363","37.6841806876002","39.2451826979454","40.7781904801471","41.9409267514923","42.8612076878606","43.9088340407394","44.5072316366117","45.0897154148179","45.6066560197858",
"Lithuania","LTU","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9550018310547","39.0699996948242","39.5859985351563","40.5470008850098","40.9539985656738","41.5800018310547","42.0229988098145","42.2680015563965","43.4500007629395","43.798999786377","45.226001739502","42.9490013122559","44.2490005493164","44.7900009155273","46.0419998168945","44.1769981384277","44.9589996337891","47.9410018920898","51.5610008239746","55.1679992675781","55.9739990234375","53.9630012512207","53.9739990234375","54.6980018615723","54.3600006103516","54.3059997558594","54.5610008239746","55.117000579834","55.2849998474121","55.435001373291",
"Luxembourg","LUX","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4770011901855","58.5099983215332","59.2159996032715","58.6110000610352","61.1920013427734","64.6520004272461","63.7709999084473","65.9290008544922","66.2350006103516","66.7699966430664","66.9800033569336","68.3339996337891","68.4020004272461","70.2720031738281","72.2559967041016","72.5179977416992","71.9960021972656","75.7870025634766","78.7129974365234","78.7890014648438","78.1060028076172","78.8140029907227","79.7939987182617","81.7799987792969","79.5920028686523","80.5930023193359","80.9779968261719","80.2409973144531","80.4680023193359","80.677001953125",
"Latvia","LVA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9049987792969","42.3720016479492","43.5410003662109","44.4809989929199","45.0719985961914","45.6500015258789","43.6749992370605","44.648998260498","47.1730003356934","48.8940010070801","47.1559982299805","44.4959983825684","46.4269981384277","47.8320007324219","48.9300003051758","47.851001739502","46.4650001525879","48.7630004882813","54.3409996032715","54.7480010986328","55.0330009460449","54.867000579834","54.2770004272461","54.5499992370605","54.4609985351563","54.3549995422363","56.4659996032715","55.4910011291504","55.5960006713867","55.8530006408691",
"Macao SAR; China","MAC","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0769996643066","49.0120010375977","49.4109992980957","49.8689994812012","50.7929992675781","51.7150001525879","52.7470016479492","53.7179985046387","55.3569984436035","58.0219993591309","54.5139999389648","56.7649993896484","58.9659996032715","60.9249992370605","60.7130012512207","63.0900001525879","70.0319976806641","67.3320007324219","73.2190017700195","76.5070037841797","77.6669998168945","77.7310028076172","77.7760009765625","72.8170013427734","72.6100006103516","76.0599975585938","81.2770004272461","82.3290023803711","82.9390029907227","83.2839965820313",
"St. Martin (French part)","MAF","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.173999786377","36.4609985351563","36.7649993896484","36.8689994812012","37.1660003662109","37.2459983825684","37.8250007629395","37.9599990844727","38.4389991760254","39.0110015869141","39.2799987792969","39.3380012512207","39.943000793457","39.0069999694824","39.5120010375977","40.7680015563965","41.4539985656738","41.314998626709","41.7649993896484","42.3009986877441","42.6119995117188","43.351001739502","43.7910003662109","44.3979988098145","44.6430015563965","45.2900009155273","45.673999786377","46.2179985046387","46.6990013122559","47.0589981079102",
"Monaco","MCO","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0629997253418","26.8020000457764","29.0540008544922","28.3640003204346","32.3870010375977","36.9300003051758","38.367000579834","34.1469993591309","31.9909992218018","30.1509990692139","30.3659992218018","30.8899993896484","35.173999786377","37.7809982299805","38.0769996643066","40.609001159668","39.375","40.6500015258789","43.4669990539551","44.6069984436035","44.1650009155273","44.632999420166","44.9420013427734","42.5349998474121","37.6459999084473","40.6720008850098","42.742000579834","39.007999420166","38.6069984436035","38.9230003356934",
"Madagascar","MDG","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0389995574951","15.0679998397827","15.0989999771118","15.0729999542236","15.1969995498657","15.2790002822876","15.3570003509521","15.4580001831055","15.5620002746582","15.6579999923706","15.7810001373291","15.6940002441406","15.9460000991821","14.6719999313354","13.4300003051758","14.3140001296997","15.3000001907349","16.3530006408691","17.2290000915527","18.3169994354248","19.4169998168945","20.5930004119873","21.076000213623","21.4570007324219","21.8279991149902","22.1070003509521","22.3239994049072","22.5650005340576","22.7709999084473","22.9540004730225",
"Maldives","MDV","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3610000610352","55.5960006713867","55.8400001525879","56.0999984741211","56.310001373291","56.6119995117188","56.8969993591309","57.1759986877441","57.4819984436035","57.8600006103516","58.0830001831055","58.5769996643066","59.2330017089844","60.1980018615723","60.8279991149902","62.0209999084473","62.9819984436035","63.7410011291504","64.7789993286133","65.6760025024414","66.5370025634766","67.4720001220703","68.4929962158203","69.3339996337891","70.0869979858398","70.9680023193359","71.3809967041016","71.802001953125","72.1790008544922","72.4609985351563",
"Middle East & North Africa","MEA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6363396352876","46.5994516978642","47.1294474186492","47.4219753839384","48.0383764666841","48.4551700564045","48.9932612655329","49.4461230479075","49.8224406545307","50.3937906351116","50.6560949449597","51.2831955738515","51.4738079206721","51.381962822055","51.5216713611827","51.5152741178098","51.5166417603773","51.5463600804305","52.0476355794702","52.2177644353079","52.6460683006369","52.7582681975654","53.0517999692915","53.2628778377093","53.8266032492159","54.0540783730513","54.3979329645048","54.8250908377879","55.1028353294369","55.2850242821009",
"Mexico","MEX","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0209999084473","42.2729988098145","42.5629997253418","43.9459991455078","45.2649993896484","47.2029991149902","46.298999786377","47.875","46.2179985046387","47.6749992370605","48.6599998474121","46.2949981689453","43.8479995727539","46.0229988098145","48.1160011291504","50.0540008544922","50.226001739502","50.7750015258789","51.4720001220703","51.0970001220703","51.4659996032715","51.6430015563965","51.3610000610352","50.673999786377","50.6360015869141","50.3199996948242","50.3289985656738","50.4739990234375","50.6360015869141","50.7519989013672",
"Marshall Islands","MHL","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1898114974805","27.631227548613","28.4186739204481","29.2622891270795","30.2275183571102","30.9944908818987","31.4710845571587","31.7652131219894","31.8807426423584","32.270905563195","32.7079774898065","33.1951887035436","33.6049902307562","34.2972339062391","34.7584455108117","35.2876571751733","35.4879299368523","35.8224965999334","36.3185080682551","36.5973757668072","37.1095928396505","37.4294481475835","38.3373364938869","39.1758562851424","39.9831438853454","40.6069986050762","41.2960494593918","41.7925258491942","42.1932395221009","42.5461399476501",
"North Macedonia","MKD","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0830001831055","37.0200004577637","37.1720008850098","37.4049987792969","37.4140014648438","37.742000579834","38.0960006713867","38.5349998474121","39.0979995727539","39.6769981384277","40.3240013122559","40.8959999084473","42.0069999694824","43.1590003967285","44.3540000915527","45.2830009460449","48.0779991149902","48.3030014038086","48.4910011291504","48.3660011291504","48.2900009155273","49.4560012817383","48.8209991455078","48.4160003662109","47.367000579834","49.1100006103516","49.1949996948242","49.2669982910156","49.4480018615723","49.6349983215332",
"Mali","MLI","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.693000793457","17.7900009155273","17.8409996032715","17.9969997406006","18.0779991149902","18.2029991149902","18.3360004425049","18.5109996795654","18.6770000457764","18.8560009002686","19.1359996795654","19.3379993438721","19.6860008239746","19.8619995117188","20.0410003662109","20.3449993133545","20.5979995727539","20.875","21.1650009155273","21.5550003051758","22.0189990997314","22.3700008392334","22.9839992523193","23.92799949646","27.5240001678467","25.3980007171631","26.69700050354","27.9680004119873","28.2590007781982","28.4349994659424",
"Malta","MLT","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3120002746582","59.4469985961914","59.5219993591309","59.6440010070801","59.810001373291","60.0730018615723","60.3219985961914","60.5709991455078","60.9029998779297","61.1220016479492","62.6720008850098","61.1389999389648","62.0270004272461","62.6889991760254","61.6780014038086","63.0330009460449","65.0009994506836","64.6179962158203","66.3359985351563","66.1760025024414","67.4879989624023","69.765998840332","70.4909973144531","70.8550033569336","70.5670013427734","71.0380020141602","71.8629989624023","73.1969985961914","73.6460037231445","74.0139999389648",
"Myanmar","MMR","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.173999786377","19.8290004730225","19.3570003509521","19.4150009155273","20.5559997558594","21.3780002593994","22.371000289917","22.5559997558594","22.5090007781982","22.8819999694824","22.75","23.1119995117188","23.7089996337891","24.0380001068115","24.3349990844727","24.7189998626709","24.9260005950928","25.4669990539551","26.0009994506836","26.382999420166","27.1879997253418","27.6949996948242","28.0900001525879","28.4160003662109","28.818000793457","29.2280006408691","29.6459999084473","30.2789993286133","30.8279991149902","31.3080005645752",
"Middle East & North Africa (excluding high income)","MNA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9165749624003","44.0680422811109","44.5552496492432","44.7872373058189","45.1226339872121","45.5718620875108","46.1590291979245","46.6189228874444","46.9772105144101","47.399302738638","47.8141402770952","48.3852775285054","48.5952347435574","48.4776303167625","48.5418924701553","48.5198347646523","48.7027273399897","48.6895940435274","49.3350186478902","49.5744434004015","50.0074734463635","50.0341610853608","50.4528639078296","50.6698116683106","51.4464122182951","51.8117025979757","51.9382891809717","52.2851589391193","52.5502351628559","52.7481965944405",
"Montenegro","MNE","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2639999389648","57.2569999694824","57.0410003662109","57.1349983215332","57.2299995422363","57.2840003967285","57.2919998168945","57.3390007019043","57.4990005493164","57.9720001220703","58.226001739502","58.8269996643066","59.882999420166","62.3120002746582","65.338996887207","66.2229995727539","67.6959991455078","67.2929992675781","67.4530029296875","67.0039978027344","66.2910003662109","68.7750015258789","67.9520034790039","67.8509979248047","67.3720016479492","66.6620025634766","66.5179977416992","63.8549995422363","63.7709999084473","63.609001159668",
"Mongolia","MNG","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1440010070801","35.8429985046387","35.6110000610352","35.3569984436035","33.3810005187988","32.5040016174316","30.1840000152588","30.6749992370605","31.1669998168945","32.8429985046387","33.8470001220703","37.4140014648438","38.0289993286133","39.0660018920898","38.5820007324219","38.9980010986328","40.8969993591309","39.6990013122559","40.3919982910156","45.1290016174316","44.6129989624023","40.2220001220703","42.8569984436035","43.806999206543","43.7690010070801","43.1180000305176","43.5670013427734","44.3040008544922","44.5610008239746","44.8139991760254",
"Northern Mariana Islands","MNP","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1879997253418","21.2679996490479","21.3659992218018","21.5300006866455","21.6340007781982","21.9020004272461","22.1959991455078","22.4939994812012","22.7889995574951","23.0979995727539","23.5170001983643","23.7590007781982","23.943000793457","24.0830001831055","24.2450008392334","24.3619995117188","24.5009994506836","24.5799999237061","24.6609992980957","24.798999786377","24.9449996948242","25.0750007629395","25.2089996337891","25.2940006256104","25.3659992218018","25.5049991607666","25.6520004272461","25.8099994659424","25.9300003051758","26.1149997711182",
"Mauritania","MRT","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7250003814697","25.7819995880127","25.9160003662109","25.9029998779297","26.1259994506836","26.298999786377","26.2689990997314","26.4109992980957","26.7070007324219","26.7679996490479","26.9990005493164","27.2029991149902","27.6030006408691","27.9899997711182","28.5310001373291","29.3360004425049","29.613000869751","29.9169998168945","30.0639991760254","30.4950008392334","30.951000213623","31.3570003509521","31.806999206543","32.1619987487793","32.4570007324219","32.8110008239746","33.181999206543","33.5820007324219","34.0419998168945","34.4449996948242",
"Mauritius","MUS","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.935001373291","48.6349983215332","48.8709983825684","49.1529998779297","46.0740013122559","50.4309997558594","51.6100006103516","51.6520004272461","52.0789985656738","50.1059989929199","51.7910003662109","51.390998840332","51.8919982910156","54.3120002746582","55.273998260498","54.9099998474121","55.0299987792969","55.0099983215332","57.5769996643066","58.1310005187988","59.4039993286133","59.2430000305176","59.5919990539551","60.1100006103516","60.5260009765625","61.0540008544922","61.4770011901855","61.7680015563965","62.1360015869141","62.435001373291",
"Malawi","MWI","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1119995117188","30.2080001831055","30.4379997253418","30.7229995727539","31.0259990692139","31.1650009155273","31.4750003814697","31.6259994506836","31.798999786377","32","32.3050003051758","32.6199989318848","33.0229988098145","33.4280014038086","33.8380012512207","34.2599983215332","34.7799987792969","35.1459999084473","35.5219993591309","35.923999786377","36.2949981689453","36.6220016479492","36.9500007629395","37.1959991455078","37.560001373291","37.9070014953613","38.2360000610352","38.5670013427734","38.8979988098145","39.1969985961914",
"Malaysia","MYS","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7050018310547","45.9389991760254","45.6349983215332","45.5190010070801","45.4370002746582","45.6520004272461","45.2649993896484","45.4710006713867","45.6150016784668","45.2820014953613","48.181999206543","48.701000213623","49.0830001831055","50.2299995422363","50.3139991760254","49.6209983825684","51.0499992370605","51.5229988098145","53.2430000305176","51.3139991760254","52.5779991149902","51.6230010986328","50.9659996032715","52.4000015258789","52.1920013427734","53.7540016174316","54.25","54.8580017089844","55.318000793457","55.7560005187988",
"North America","NAC","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2230414567999","62.4068164355986","62.5895593407891","62.563609232494","62.7137723363538","62.8649242512531","62.982775755548","63.1740612605486","63.3416062840645","63.4938232984125","64.1864996772355","65.0379601034032","65.36029180281","65.3248744167118","65.4843464183124","65.2968373406963","65.764112521127","66.3709753371008","67.9370878124142","68.3617444151534","68.5807033525687","68.7487027568446","68.4665224334363","68.4678810802162","68.6409830312376","68.7396386691718","68.8231816041005","68.7127528300135","68.795834374399","68.9327380954612",
"Namibia","NAM","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7919998168945","35.3110008239746","36.6780014038086","38.101001739502","39.5330009460449","41.1860008239746","42.6710014343262","45.1199989318848","47.6459999084473","50.0579986572266","49.4799995422363","48.6759986877441","47.6660003662109","46.8940010070801","47.2830009460449","47.568000793457","47.9179992675781","48.6769981384277","49.0040016174316","49.4589996337891","49.8400001525879","50.314998626709","44.8059997558594","47.7519989013672","47.8479995727539","47.7410011291504","49.4729995727539","51.0299987792969","51.4420013427734","51.6980018615723",
"New Caledonia","NCL","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5410003662109","54.8390007019043","54.882999420166","55.2830009460449","55.673999786377","56.3429985046387","56.2690010070801","57.0499992370605","58.1430015563965","59.3339996337891","60.3860015869141","61.3650016784668","62.2229995727539","63.1450004577637","63.8160018920898","63.8019981384277","62.8059997558594","62.3680000305176","62.7270011901855","63.1180000305176","62.4749984741211","62.9790000915527","63.1469993591309","63.2750015258789","63.6500015258789","63.939998626709","64.2590026855469","64.6019973754883","64.947998046875","65.2639999389648",
"Niger","NER","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3540000915527","14.331000328064","14.3520002365112","14.4060001373291","14.4300003051758","14.4519996643066","14.5080003738403","14.4940004348755","14.5190000534058","14.5869998931885","14.6040000915527","14.6490001678467","14.7629995346069","14.8819999694824","14.9219999313354","15.0319995880127","15.1590003967285","15.2530002593994","15.3859996795654","15.4739999771118","15.6090002059937","15.8050003051758","15.9700002670288","16.1149997711182","16.2439994812012","16.3059997558594","16.4179992675781","16.5559997558594","16.6909999847412","16.8120002746582",
"Nigeria","NGA","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9469985961914","33.0979995727539","33.0670013427734","33.0429992675781","33.1269989013672","33.3479995727539","33.5250015258789","33.6920013427734","33.8390007019043","34.2840003967285","34.7760009765625","35.8460006713867","36.6059989929199","37.5340003967285","38.3639984130859","39.1399993896484","39.9070014953613","40.6440010070801","41.3660011291504","42.0979995727539","42.6829986572266","42.3240013122559","41.9790000915527","42.632999420166","42.9580001831055","43.0999984741211","43.3530006408691","43.701000213623","44.0789985656738","44.4420013427734",
"Nicaragua","NIC","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9630012512207","38.3059997558594","38.632999420166","38.9309997558594","39.1990013122559","39.3969993591309","39.5410003662109","39.6870002746582","39.9300003051758","39.9440002441406","39.9480018615723","39.8050003051758","39.8800010681152","39.5019989013672","39.2000007629395","38.1769981384277","36.9599990844727","38.6879997253418","38.6870002746582","37.8129997253418","36.9129981994629","36.3250007629395","35.726001739502","35.2410011291504","35.5120010375977","35.8199996948242","36.1230010986328","36.6969985961914","36.9259986877441","37.2290000915527",
"Netherlands","NLD","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2859992980957","61.4620018005371","61.9339981079102","62.2859992980957","62.6949996948242","62.7319984436035","63.0550003051758","63.9720001220703","64.5070037841797","65.427001953125","65.1589965820313","66.1399993896484","67.0739974975586","66.1890029907227","64.5429992675781","64.8769989013672","66.2050018310547","67.3600006103516","68.0879974365234","69.0350036621094","70.0380020141602","70.015998840332","71.8249969482422","72.1650009155273","71.7929992675781","71.7949981689453","71.7160034179688","72.5859985351563","72.8759994506836","73.1630020141602",
"Norway","NOR","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.742000579834","58.2410011291504","58.8440017700195","58.6080017089844","58.2070007324219","58.6699981689453","57.9819984436035","59.1870002746582","60.125","61.3289985656738","61.4379997253418","61.1230010986328","61.3930015563965","62.7029991149902","62.8610000610352","62.8400001525879","62.7490005493164","63.0839996337891","63.7109985351563","64.8639984130859","64.4369964599609","64.7789993286133","64.6500015258789","64.4680023193359","65.3199996948242","66.1289978027344","66.1740036010742","66.4160003662109","66.7070007324219","66.9889984130859",
"Nepal","NPL","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2220001220703","20.6450004577637","20.1319999694824","19.6909999847412","19.2749996185303","18.9580001831055","18.6830005645752","18.4710006713867","18.2329998016357","18.2310009002686","18.2929992675781","18.3330001831055","18.4990005493164","18.701000213623","18.9200000762939","19.173999786377","19.4290008544922","19.6940002441406","19.9610004425049","20.2169990539551","20.5550003051758","21.0459995269775","21.5259990692139","21.9969997406006","22.4169998168945","22.7269992828369","23.0450000762939","23.2759990692139","23.4829998016357","23.6679992675781",
"Nauru","NRU","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0089988708496","55.507999420166","55.6629981994629","53.4329986572266","53.9539985656738","54.8940010070801","56.1119995117188","55.9669990539551","56.2439994812012","56.4459991455078","56.318000793457","56.5709991455078","57.5340003967285","57.9210014343262","58.8559989929199","58.2519989013672","58.5029983520508","59.4589996337891","60.9830017089844","61.0200004577637","61.6139984130859","61.9189987182617","62.4199981689453","61.6520004272461","60.109001159668","61.4259986877441","61.6829986572266","63.0999984741211","63.5050010681152","63.8660011291504",
"OECD members","OED","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4254207023258","52.7842991956636","53.355341162108","53.8262414952333","54.2727536300455","54.7334302300528","54.8566224883695","55.410100434345","55.7116461074685","56.2199341616001","56.8633684062778","57.3422851417995","57.5884266420135","58.12716724243","58.5832160593166","58.8006626482833","59.050415328789","59.5496828544885","60.6060229784487","60.9408529595653","61.1296651311568","61.4493875842632","61.6199057806165","61.6689491677139","61.8513606983274","62.0139964294135","62.086074672862","62.1082558401672","62.3054094881293","62.5182176583467",
"Oman","OMN","Employment in services; male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8359985351563","82.0630035400391","82.2890014648438","83.1100006103516","83.8720016479492","84.5640029907227","84.1169967651367","83.693000793457","83.3130035400391","82.7080001831055","80.7409973144531","78.536003112793","76.1309967041016","73.5749969482422","70.5999984741211","67.4879989624023","64.1640014648438","60.9179992675781","56.8660011291504","51.7080001831055","52.9679985046387","53.7770004272461","54.8639984130859","55.8310012817383","56.9039993286133","56.8390007019043","57.7610015869141","58.0209999084473","58.4199981689453","58.4910011291504",
